Date,store,product,number_sold
2015-11-22,0,0,793
2015-11-23,0,0,791
2015-11-24,0,0,805
2015-11-25,0,0,804
2015-11-26,0,0,778
2015-11-27,0,0,785
2015-11-28,0,0,797
2015-11-29,0,0,808
2015-11-30,0,0,802
2015-12-01,0,0,808
2015-12-02,0,0,797
2015-12-03,0,0,801
2015-12-04,0,0,818
2015-12-05,0,0,796
2015-12-06,0,0,800
2015-12-07,0,0,805
2015-12-08,0,0,820
2015-12-09,0,0,789
2015-12-10,0,0,813
2015-12-11,0,0,810
2015-12-12,0,0,796
2015-12-13,0,0,813
2015-12-14,0,0,828
2015-12-15,0,0,820
2015-12-16,0,0,829
2015-12-17,0,0,807
2015-12-18,0,0,823
2015-12-19,0,0,818
2015-12-20,0,0,813
2015-12-21,0,0,833
2015-12-22,0,0,819
2015-12-23,0,0,821
2015-12-24,0,0,814
2015-12-25,0,0,813
2015-12-26,0,0,823
2015-12-27,0,0,813
2015-12-28,0,0,831
2015-12-29,0,0,836
2015-12-30,0,0,825
2015-12-31,0,0,835
2016-01-01,0,0,834
2016-01-02,0,0,833
2016-01-03,0,0,842
2016-01-04,0,0,822
2016-01-05,0,0,819
2016-01-06,0,0,828
2016-01-07,0,0,835
2016-01-08,0,0,839
2016-01-09,0,0,835
2016-01-10,0,0,830
2016-01-11,0,0,856
2016-01-12,0,0,838
2016-01-13,0,0,841
2016-01-14,0,0,850
2016-01-15,0,0,833
2016-01-16,0,0,855
2016-01-17,0,0,843
2016-01-18,0,0,840
2016-01-19,0,0,836
2016-01-20,0,0,857
2016-01-21,0,0,852
2016-01-22,0,0,853
2016-01-23,0,0,844
2016-01-24,0,0,840
2016-01-25,0,0,846
2016-01-26,0,0,860
2016-01-27,0,0,842
2016-01-28,0,0,841
2016-01-29,0,0,856
2016-01-30,0,0,848
2016-01-31,0,0,873
2016-02-01,0,0,845
2016-02-02,0,0,863
2016-02-03,0,0,857
2016-02-04,0,0,862
2016-02-05,0,0,850
2016-02-06,0,0,868
2016-02-07,0,0,877
2016-02-08,0,0,857
2016-02-09,0,0,882
2016-02-10,0,0,870
2016-02-11,0,0,863
2016-02-12,0,0,862
2016-02-13,0,0,865
2016-02-14,0,0,880
2016-02-15,0,0,863
2016-02-16,0,0,872
2016-02-17,0,0,870
2016-02-18,0,0,865
2016-02-19,0,0,847
2016-02-20,0,0,860
2016-02-21,0,0,869
2016-02-22,0,0,880
2016-02-23,0,0,864
2016-02-24,0,0,862
2016-02-25,0,0,877
2016-02-26,0,0,878
2016-02-27,0,0,858
2016-02-28,0,0,866
2016-02-29,0,0,871
2016-03-01,0,0,873
2016-03-02,0,0,847
2016-03-03,0,0,885
2016-03-04,0,0,872
2016-03-05,0,0,887
2016-03-06,0,0,882
2016-03-07,0,0,890
2016-03-08,0,0,886
2016-03-09,0,0,865
2016-03-10,0,0,879
2016-03-11,0,0,882
2016-03-12,0,0,893
2016-03-13,0,0,883
2016-03-14,0,0,877
2016-03-15,0,0,880
2016-03-16,0,0,885
2016-03-17,0,0,877
2016-03-18,0,0,879
2016-03-19,0,0,884
2016-03-20,0,0,882
2016-03-21,0,0,881
2016-03-22,0,0,871
2016-03-23,0,0,891
2016-03-24,0,0,886
2016-03-25,0,0,890
2016-03-26,0,0,878
2016-03-27,0,0,879
2016-03-28,0,0,878
2016-03-29,0,0,883
2016-03-30,0,0,892
2016-03-31,0,0,878
2016-04-01,0,0,884
2016-04-02,0,0,878
2016-04-03,0,0,892
2016-04-04,0,0,877
2016-04-05,0,0,895
2016-04-06,0,0,878
2016-04-07,0,0,880
2016-04-08,0,0,880
2016-04-09,0,0,864
2016-04-10,0,0,880
2016-04-11,0,0,895
2016-04-12,0,0,882
2016-04-13,0,0,886
2016-04-14,0,0,881
2016-04-15,0,0,877
2016-04-16,0,0,870
2016-04-17,0,0,888
2016-04-18,0,0,881
2016-04-19,0,0,900
2016-04-20,0,0,872
2016-04-21,0,0,881
2016-04-22,0,0,861
2016-04-23,0,0,876
2016-04-24,0,0,874
2016-04-25,0,0,884
2016-04-26,0,0,879
2016-04-27,0,0,884
2016-04-28,0,0,887
2016-04-29,0,0,871
2016-04-30,0,0,868
2016-05-01,0,0,892
2016-05-02,0,0,888
2016-05-03,0,0,881
2016-05-04,0,0,878
2016-05-05,0,0,877
2016-05-06,0,0,876
2016-05-07,0,0,868
2016-05-08,0,0,863
2016-05-09,0,0,874
2016-05-10,0,0,855
2016-05-11,0,0,879
2016-05-12,0,0,852
2016-05-13,0,0,862
2016-05-14,0,0,868
2016-05-15,0,0,860
2016-05-16,0,0,868
2016-05-17,0,0,871
2016-05-18,0,0,867
2016-05-19,0,0,865
2016-05-20,0,0,880
2016-05-21,0,0,855
2016-05-22,0,0,867
2016-05-23,0,0,864
2016-05-24,0,0,862
2016-05-25,0,0,871
2016-05-26,0,0,856
2016-05-27,0,0,861
2016-05-28,0,0,853
2016-05-29,0,0,854
2016-05-30,0,0,844
2016-05-31,0,0,861
2016-06-01,0,0,854
2016-06-02,0,0,852
2016-06-03,0,0,862
2016-06-04,0,0,871
2016-06-05,0,0,862
2016-06-06,0,0,847
2016-06-07,0,0,842
2016-06-08,0,0,841
2016-06-09,0,0,839
2016-06-10,0,0,875
2016-06-11,0,0,835
2016-06-12,0,0,844
2016-06-13,0,0,829
2016-06-14,0,0,845
2016-06-15,0,0,859
2016-06-16,0,0,836
2016-06-17,0,0,858
2016-06-18,0,0,824
2016-06-19,0,0,835
2016-06-20,0,0,855
2016-06-21,0,0,830
2016-06-22,0,0,835
2016-06-23,0,0,844
2016-06-24,0,0,841
2016-06-25,0,0,845
2016-06-26,0,0,827
2016-06-27,0,0,846
2016-06-28,0,0,838
2016-06-29,0,0,847
2016-06-30,0,0,825
2016-07-01,0,0,821
2016-07-02,0,0,826
2016-07-03,0,0,808
2016-07-04,0,0,848
2016-07-05,0,0,831
2016-07-06,0,0,822
2016-07-07,0,0,820
2016-07-08,0,0,822
2016-07-09,0,0,810
2016-07-10,0,0,802
2016-07-11,0,0,824
2016-07-12,0,0,824
2016-07-13,0,0,824
2016-07-14,0,0,814
2016-07-15,0,0,809
2016-07-16,0,0,803
2016-07-17,0,0,820
2016-07-18,0,0,817
2016-07-19,0,0,826
2016-07-20,0,0,813
2016-07-21,0,0,818
2016-07-22,0,0,822
2016-07-23,0,0,818
2016-07-24,0,0,802
2016-07-25,0,0,800
2016-07-26,0,0,824
2016-07-27,0,0,801
2016-07-28,0,0,814
2016-07-29,0,0,831
2016-07-30,0,0,795
2016-07-31,0,0,807
2016-08-01,0,0,804
2016-08-02,0,0,797
2016-08-03,0,0,794
2016-08-04,0,0,791
2016-08-05,0,0,808
2016-08-06,0,0,795
2016-08-07,0,0,807
2016-08-08,0,0,809
2016-08-09,0,0,801
2016-08-10,0,0,801
2016-08-11,0,0,793
2016-08-12,0,0,812
2016-08-13,0,0,812
2016-08-14,0,0,787
2016-08-15,0,0,782
2016-08-16,0,0,786
2016-08-17,0,0,791
2016-08-18,0,0,789
2016-08-19,0,0,788
2016-08-20,0,0,803
2016-08-21,0,0,782
2016-08-22,0,0,785
2016-08-23,0,0,792
2016-08-24,0,0,796
2016-08-25,0,0,799
2016-08-26,0,0,781
2016-08-27,0,0,790
2016-08-28,0,0,787
2016-08-29,0,0,783
2016-08-30,0,0,783
2016-08-31,0,0,789
2016-09-01,0,0,785
2016-09-02,0,0,784
2016-09-03,0,0,795
2016-09-04,0,0,802
2016-09-05,0,0,765
2016-09-06,0,0,789
2016-09-07,0,0,768
2016-09-08,0,0,788
2016-09-09,0,0,777
2016-09-10,0,0,768
2016-09-11,0,0,788
2016-09-12,0,0,795
2016-09-13,0,0,781
2016-09-14,0,0,783
2016-09-15,0,0,778
2016-09-16,0,0,777
2016-09-17,0,0,790
2016-09-18,0,0,781
2016-09-19,0,0,776
2016-09-20,0,0,787
2016-09-21,0,0,792
2016-09-22,0,0,781
2016-09-23,0,0,786
2016-09-24,0,0,761
2016-09-25,0,0,776
2016-09-26,0,0,764
2016-09-27,0,0,776
2016-09-28,0,0,765
2016-09-29,0,0,765
2016-09-30,0,0,757
2016-10-01,0,0,771
2016-10-02,0,0,773
2016-10-03,0,0,768
2016-10-04,0,0,770
2016-10-05,0,0,787
2016-10-06,0,0,788
2016-10-07,0,0,769
2016-10-08,0,0,779
2016-10-09,0,0,770
2016-10-10,0,0,780
2016-10-11,0,0,784
2016-10-12,0,0,765
2016-10-13,0,0,781
2016-10-14,0,0,782
2016-10-15,0,0,790
2016-10-16,0,0,798
2016-10-17,0,0,790
2016-10-18,0,0,783
2016-10-19,0,0,793
2016-10-20,0,0,776
2016-10-21,0,0,768
2016-10-22,0,0,791
2016-10-23,0,0,788
2016-10-24,0,0,799
2016-10-25,0,0,778
2016-10-26,0,0,767
2016-10-27,0,0,775
2016-10-28,0,0,787
2016-10-29,0,0,764
2016-10-30,0,0,769
2016-10-31,0,0,799
2016-11-01,0,0,813
2016-11-02,0,0,799
2016-11-03,0,0,780
2016-11-04,0,0,796
2016-11-05,0,0,785
2016-11-06,0,0,780
2016-11-07,0,0,783
2016-11-08,0,0,804
2016-11-09,0,0,783
2016-11-10,0,0,782
2016-11-11,0,0,783
2016-11-12,0,0,804
2016-11-13,0,0,787
2016-11-14,0,0,805
2016-11-15,0,0,816
2016-11-16,0,0,800
2016-11-17,0,0,802
2016-11-18,0,0,795
2016-11-19,0,0,784
2016-11-20,0,0,801
2016-11-21,0,0,797
2016-11-22,0,0,785
2016-11-23,0,0,790
2016-11-24,0,0,811
2016-11-25,0,0,791
2016-11-26,0,0,805
2016-11-27,0,0,799
2016-11-28,0,0,807
2016-11-29,0,0,805
2016-11-30,0,0,802
2016-12-01,0,0,776
2016-12-02,0,0,809
2016-12-03,0,0,816
2016-12-04,0,0,807
2016-12-05,0,0,824
2016-12-06,0,0,823
2016-12-07,0,0,819
2016-12-08,0,0,809
2016-12-09,0,0,804
2016-12-10,0,0,811
2016-12-11,0,0,807
2016-12-12,0,0,822
2016-12-13,0,0,814
2016-12-14,0,0,834
2016-12-15,0,0,823
2016-12-16,0,0,816
2016-12-17,0,0,828
2016-12-18,0,0,806
2016-12-19,0,0,811
2016-12-20,0,0,820
2016-12-21,0,0,829
2016-12-22,0,0,811
2016-12-23,0,0,833
2016-12-24,0,0,825
2016-12-25,0,0,817
2016-12-26,0,0,829
2016-12-27,0,0,835
2016-12-28,0,0,836
2016-12-29,0,0,820
2016-12-30,0,0,823
2016-12-31,0,0,842
2017-01-01,0,0,850
2017-01-02,0,0,839
2017-01-03,0,0,838
2017-01-04,0,0,835
2017-01-05,0,0,835
2017-01-06,0,0,822
2017-01-07,0,0,832
2017-01-08,0,0,824
2017-01-09,0,0,849
2017-01-10,0,0,839
2017-01-11,0,0,832
2017-01-12,0,0,862
2017-01-13,0,0,854
2017-01-14,0,0,832
2017-01-15,0,0,855
2017-01-16,0,0,845
2017-01-17,0,0,844
2017-01-18,0,0,856
2017-01-19,0,0,832
2017-01-20,0,0,853
2017-01-21,0,0,845
2017-01-22,0,0,861
2017-01-23,0,0,836
2017-01-24,0,0,844
2017-01-25,0,0,852
2017-01-26,0,0,834
2017-01-27,0,0,845
2017-01-28,0,0,842
2017-01-29,0,0,854
2017-01-30,0,0,857
2017-01-31,0,0,874
2017-02-01,0,0,854
2017-02-02,0,0,851
2017-02-03,0,0,849
2017-02-04,0,0,868
2017-02-05,0,0,858
2017-02-06,0,0,866
2017-02-07,0,0,849
2017-02-08,0,0,876
2017-02-09,0,0,858
2017-02-10,0,0,864
2017-02-11,0,0,870
2017-02-12,0,0,862
2017-02-13,0,0,870
2017-02-14,0,0,876
2017-02-15,0,0,848
2017-02-16,0,0,878
2017-02-17,0,0,857
2017-02-18,0,0,888
2017-02-19,0,0,875
2017-02-20,0,0,878
2017-02-21,0,0,852
2017-02-22,0,0,879
2017-02-23,0,0,879
2017-02-24,0,0,878
2017-02-25,0,0,892
2017-02-26,0,0,869
2017-02-27,0,0,878
2017-02-28,0,0,888
2017-03-01,0,0,876
2017-03-02,0,0,883
2017-03-03,0,0,879
2017-03-04,0,0,873
2017-03-05,0,0,876
2017-03-06,0,0,871
2017-03-07,0,0,882
2017-03-08,0,0,873
2017-03-09,0,0,889
2017-03-10,0,0,894
2017-03-11,0,0,882
2017-03-12,0,0,881
2017-03-13,0,0,896
2017-03-14,0,0,882
2017-03-15,0,0,887
2017-03-16,0,0,873
2017-03-17,0,0,872
2017-03-18,0,0,878
2017-03-19,0,0,899
2017-03-20,0,0,880
2017-03-21,0,0,883
2017-03-22,0,0,892
2017-03-23,0,0,880
2017-03-24,0,0,890
2017-03-25,0,0,891
2017-03-26,0,0,881
2017-03-27,0,0,865
2017-03-28,0,0,882
2017-03-29,0,0,893
2017-03-30,0,0,890
2017-03-31,0,0,867
2017-04-01,0,0,886
2017-04-02,0,0,888
2017-04-03,0,0,882
2017-04-04,0,0,888
2017-04-05,0,0,886
2017-04-06,0,0,874
2017-04-07,0,0,886
2017-04-08,0,0,884
2017-04-09,0,0,869
2017-04-10,0,0,872
2017-04-11,0,0,904
2017-04-12,0,0,886
2017-04-13,0,0,900
2017-04-14,0,0,888
2017-04-15,0,0,893
2017-04-16,0,0,879
2017-04-17,0,0,877
2017-04-18,0,0,873
2017-04-19,0,0,876
2017-04-20,0,0,894
2017-04-21,0,0,869
2017-04-22,0,0,891
2017-04-23,0,0,875
2017-04-24,0,0,871
2017-04-25,0,0,880
2017-04-26,0,0,890
2017-04-27,0,0,873
2017-04-28,0,0,868
2017-04-29,0,0,883
2017-04-30,0,0,864
2017-05-01,0,0,883
2017-05-02,0,0,876
2017-05-03,0,0,878
2017-05-04,0,0,860
2017-05-05,0,0,860
2017-05-06,0,0,868
2017-05-07,0,0,876
2017-05-08,0,0,891
2017-05-09,0,0,873
2017-05-10,0,0,887
2017-05-11,0,0,867
2017-05-12,0,0,840
2017-05-13,0,0,872
2017-05-14,0,0,870
2017-05-15,0,0,863
2017-05-16,0,0,864
2017-05-17,0,0,877
2017-05-18,0,0,863
2017-05-19,0,0,864
2017-05-20,0,0,882
2017-05-21,0,0,859
2017-05-22,0,0,877
2017-05-23,0,0,860
2017-05-24,0,0,852
2017-05-25,0,0,871
2017-05-26,0,0,854
2017-05-27,0,0,867
2017-05-28,0,0,872
2017-05-29,0,0,850
2017-05-30,0,0,884
2017-05-31,0,0,855
2017-06-01,0,0,847
2017-06-02,0,0,879
2017-06-03,0,0,863
2017-06-04,0,0,861
2017-06-05,0,0,855
2017-06-06,0,0,856
2017-06-07,0,0,851
2017-06-08,0,0,851
2017-06-09,0,0,855
2017-06-10,0,0,858
2017-06-11,0,0,843
2017-06-12,0,0,852
2017-06-13,0,0,849
2017-06-14,0,0,856
2017-06-15,0,0,849
2017-06-16,0,0,838
2017-06-17,0,0,862
2017-06-18,0,0,842
2017-06-19,0,0,856
2017-06-20,0,0,848
2017-06-21,0,0,859
2017-06-22,0,0,845
2017-06-23,0,0,834
2017-06-24,0,0,832
2017-06-25,0,0,841
2017-06-26,0,0,818
2017-06-27,0,0,844
2017-06-28,0,0,813
2017-06-29,0,0,823
2017-06-30,0,0,847
2017-07-01,0,0,829
2017-07-02,0,0,830
2017-07-03,0,0,828
2017-07-04,0,0,839
2017-07-05,0,0,843
2017-07-06,0,0,816
2017-07-07,0,0,830
2017-07-08,0,0,822
2017-07-09,0,0,829
2017-07-10,0,0,828
2017-07-11,0,0,820
2017-07-12,0,0,809
2017-07-13,0,0,812
2017-07-14,0,0,812
2017-07-15,0,0,808
2017-07-16,0,0,832
2017-07-17,0,0,808
2017-07-18,0,0,811
2017-07-19,0,0,806
2017-07-20,0,0,818
2017-07-21,0,0,816
2017-07-22,0,0,805
2017-07-23,0,0,816
2017-07-24,0,0,835
2017-07-25,0,0,819
2017-07-26,0,0,821
2017-07-27,0,0,805
2017-07-28,0,0,813
2017-07-29,0,0,822
2017-07-30,0,0,812
2017-07-31,0,0,799
2017-08-01,0,0,804
2017-08-02,0,0,810
2017-08-03,0,0,814
2017-08-04,0,0,789
2017-08-05,0,0,797
2017-08-06,0,0,799
2017-08-07,0,0,807
2017-08-08,0,0,811
2017-08-09,0,0,791
2017-08-10,0,0,803
2017-08-11,0,0,808
2017-08-12,0,0,795
2017-08-13,0,0,791
2017-08-14,0,0,790
2017-08-15,0,0,803
2017-08-16,0,0,808
2017-08-17,0,0,815
2017-08-18,0,0,804
2017-08-19,0,0,796
2017-08-20,0,0,783
2017-08-21,0,0,785
2017-08-22,0,0,781
2017-08-23,0,0,782
2017-08-24,0,0,789
2017-08-25,0,0,774
2017-08-26,0,0,786
2017-08-27,0,0,786
2017-08-28,0,0,806
2017-08-29,0,0,803
2017-08-30,0,0,784
2017-08-31,0,0,809
2017-09-01,0,0,790
2017-09-02,0,0,803
2017-09-03,0,0,791
2017-09-04,0,0,784
2017-09-05,0,0,778
2017-09-06,0,0,780
2017-09-07,0,0,778
2017-09-08,0,0,784
2017-09-09,0,0,769
2017-09-10,0,0,777
2017-09-11,0,0,784
2017-09-12,0,0,772
2017-09-13,0,0,792
2017-09-14,0,0,782
2017-09-15,0,0,781
2017-09-16,0,0,782
2017-09-17,0,0,781
2017-09-18,0,0,789
2017-09-19,0,0,772
2017-09-20,0,0,784
2017-09-21,0,0,770
2017-09-22,0,0,778
2017-09-23,0,0,766
2017-09-24,0,0,777
2017-09-25,0,0,788
2017-09-26,0,0,775
2017-09-27,0,0,800
2017-09-28,0,0,778
2017-09-29,0,0,773
2017-09-30,0,0,778
2017-10-01,0,0,783
2017-10-02,0,0,791
2017-10-03,0,0,776
2017-10-04,0,0,796
2017-10-05,0,0,784
2017-10-06,0,0,778
2017-10-07,0,0,759
2017-10-08,0,0,772
2017-10-09,0,0,780
2017-10-10,0,0,791
2017-10-11,0,0,759
2017-10-12,0,0,779
2017-10-13,0,0,787
2017-10-14,0,0,792
2017-10-15,0,0,767
2017-10-16,0,0,769
2017-10-17,0,0,784
2017-10-18,0,0,783
2017-10-19,0,0,772
2017-10-20,0,0,791
2017-10-21,0,0,791
2017-10-22,0,0,784
2017-10-23,0,0,788
2017-10-24,0,0,790
2017-10-25,0,0,796
2017-10-26,0,0,785
2017-10-27,0,0,802
2017-10-28,0,0,784
2017-10-29,0,0,778
2017-10-30,0,0,773
2017-10-31,0,0,792
2017-11-01,0,0,795
2017-11-02,0,0,791
2017-11-03,0,0,784
2017-11-04,0,0,797
2017-11-05,0,0,779
2017-11-06,0,0,790
2017-11-07,0,0,786
2017-11-08,0,0,810
2017-11-09,0,0,796
2017-11-10,0,0,807
2017-11-11,0,0,793
2017-11-12,0,0,791
2017-11-13,0,0,801
2017-11-14,0,0,806
2017-11-15,0,0,812
2017-11-16,0,0,809
2017-11-17,0,0,814
2017-11-18,0,0,810
2017-11-19,0,0,805
2017-11-20,0,0,823
2017-11-21,0,0,794
2017-11-22,0,0,815
2017-11-23,0,0,778
2017-11-24,0,0,797
2017-11-25,0,0,797
2017-11-26,0,0,794
2017-11-27,0,0,804
2017-11-28,0,0,802
2017-11-29,0,0,799
2017-11-30,0,0,806
2017-12-01,0,0,801
2017-12-02,0,0,801
2017-12-03,0,0,803
2017-12-04,0,0,799
2017-12-05,0,0,816
2017-12-06,0,0,806
2017-12-07,0,0,805
2017-12-08,0,0,811
2017-12-09,0,0,802
2017-12-10,0,0,819
2017-12-11,0,0,834
2017-12-12,0,0,811
2017-12-13,0,0,813
2017-12-14,0,0,831
2017-12-15,0,0,818
2017-12-16,0,0,820
2017-12-17,0,0,817
2017-12-18,0,0,828
2017-12-19,0,0,812
2017-12-20,0,0,835
2017-12-21,0,0,835
2017-12-22,0,0,829
2017-12-23,0,0,836
2017-12-24,0,0,823
2017-12-25,0,0,828
2017-12-26,0,0,837
2017-12-27,0,0,829
2017-12-28,0,0,839
2017-12-29,0,0,828
2017-12-30,0,0,844
2017-12-31,0,0,836
2018-01-01,0,0,845
2018-01-02,0,0,828
2018-01-03,0,0,832
2018-01-04,0,0,859
2018-01-05,0,0,843
2018-01-06,0,0,833
2018-01-07,0,0,846
2018-01-08,0,0,818
2018-01-09,0,0,857
2018-01-10,0,0,847
2018-01-11,0,0,831
2018-01-12,0,0,849
2018-01-13,0,0,829
2018-01-14,0,0,848
2018-01-15,0,0,849
2018-01-16,0,0,861
2018-01-17,0,0,835
2018-01-18,0,0,855
2018-01-19,0,0,843
2018-01-20,0,0,868
2018-01-21,0,0,838
2018-01-22,0,0,860
2018-01-23,0,0,853
2018-01-24,0,0,851
2018-01-25,0,0,865
2018-01-26,0,0,856
2018-01-27,0,0,875
2018-01-28,0,0,858
2018-01-29,0,0,873
2018-01-30,0,0,866
2018-01-31,0,0,858
2018-02-01,0,0,862
2018-02-02,0,0,863
2018-02-03,0,0,878
2018-02-04,0,0,866
2018-02-05,0,0,856
2018-02-06,0,0,872
2018-02-07,0,0,873
2018-02-08,0,0,865
2018-02-09,0,0,863
2018-02-10,0,0,850
2018-02-11,0,0,865
2018-02-12,0,0,870
2018-02-13,0,0,876
2018-02-14,0,0,892
2018-02-15,0,0,862
2018-02-16,0,0,883
2018-02-17,0,0,862
2018-02-18,0,0,871
2018-02-19,0,0,894
2018-02-20,0,0,867
2018-02-21,0,0,879
2018-02-22,0,0,882
2018-02-23,0,0,853
2018-02-24,0,0,886
2018-02-25,0,0,879
2018-02-26,0,0,870
2018-02-27,0,0,884
2018-02-28,0,0,870
2018-03-01,0,0,874
2018-03-02,0,0,866
2018-03-03,0,0,884
2018-03-04,0,0,881
2018-03-05,0,0,889
2018-03-06,0,0,890
2018-03-07,0,0,885
2018-03-08,0,0,878
2018-03-09,0,0,880
2018-03-10,0,0,882
2018-03-11,0,0,879
2018-03-12,0,0,893
2018-03-13,0,0,921
2018-03-14,0,0,888
2018-03-15,0,0,887
2018-03-16,0,0,872
2018-03-17,0,0,885
2018-03-18,0,0,897
2018-03-19,0,0,888
2018-03-20,0,0,898
2018-03-21,0,0,871
2018-03-22,0,0,883
2018-03-23,0,0,886
2018-03-24,0,0,883
2018-03-25,0,0,903
2018-03-26,0,0,895
2018-03-27,0,0,906
2018-03-28,0,0,892
2018-03-29,0,0,892
2018-03-30,0,0,878
2018-03-31,0,0,887
2018-04-01,0,0,893
2018-04-02,0,0,897
2018-04-03,0,0,882
2018-04-04,0,0,884
2018-04-05,0,0,897
2018-04-06,0,0,901
2018-04-07,0,0,875
2018-04-08,0,0,906
2018-04-09,0,0,876
2018-04-10,0,0,905
2018-04-11,0,0,889
2018-04-12,0,0,904
2018-04-13,0,0,904
2018-04-14,0,0,884
2018-04-15,0,0,888
2018-04-16,0,0,885
2018-04-17,0,0,887
2018-04-18,0,0,900
2018-04-19,0,0,886
2018-04-20,0,0,904
2018-04-21,0,0,896
2018-04-22,0,0,880
2018-04-23,0,0,879
2018-04-24,0,0,889
2018-04-25,0,0,883
2018-04-26,0,0,890
2018-04-27,0,0,868
2018-04-28,0,0,871
2018-04-29,0,0,872
2018-04-30,0,0,894
2018-05-01,0,0,867
2018-05-02,0,0,894
2018-05-03,0,0,875
2018-05-04,0,0,879
2018-05-05,0,0,875
2018-05-06,0,0,891
2018-05-07,0,0,897
2018-05-08,0,0,879
2018-05-09,0,0,870
2018-05-10,0,0,889
2018-05-11,0,0,864
2018-05-12,0,0,881
2018-05-13,0,0,869
2018-05-14,0,0,859
2018-05-15,0,0,874
2018-05-16,0,0,869
2018-05-17,0,0,881
2018-05-18,0,0,874
2018-05-19,0,0,885
2018-05-20,0,0,863
2018-05-21,0,0,873
2018-05-22,0,0,869
2018-05-23,0,0,864
2018-05-24,0,0,890
2018-05-25,0,0,871
2018-05-26,0,0,881
2018-05-27,0,0,868
2018-05-28,0,0,864
2018-05-29,0,0,866
2018-05-30,0,0,858
2018-05-31,0,0,864
2018-06-01,0,0,860
2018-06-02,0,0,869
2018-06-03,0,0,852
2018-06-04,0,0,843
2018-06-05,0,0,850
2018-06-06,0,0,879
2018-06-07,0,0,855
2018-06-08,0,0,866
2018-06-09,0,0,876
2018-06-10,0,0,856
2018-06-11,0,0,837
2018-06-12,0,0,861
2018-06-13,0,0,857
2018-06-14,0,0,842
2018-06-15,0,0,840
2018-06-16,0,0,853
2018-06-17,0,0,846
2018-06-18,0,0,854
2018-06-19,0,0,848
2018-06-20,0,0,865
2018-06-21,0,0,848
2018-06-22,0,0,853
2018-06-23,0,0,837
2018-06-24,0,0,845
2018-06-25,0,0,834
2018-06-26,0,0,844
2018-06-27,0,0,840
2018-06-28,0,0,829
2018-06-29,0,0,849
2018-06-30,0,0,819
2018-07-01,0,0,834
2018-07-02,0,0,838
2018-07-03,0,0,836
2018-07-04,0,0,831
2018-07-05,0,0,834
2018-07-06,0,0,828
2018-07-07,0,0,826
2018-07-08,0,0,827
2018-07-09,0,0,822
2018-07-10,0,0,829
2018-07-11,0,0,822
2018-07-12,0,0,810
2018-07-13,0,0,817
2018-07-14,0,0,817
2018-07-15,0,0,816
2018-07-16,0,0,828
2018-07-17,0,0,821
2018-07-18,0,0,823
2018-07-19,0,0,815
2018-07-20,0,0,820
2018-07-21,0,0,841
2018-07-22,0,0,829
2018-07-23,0,0,823
2018-07-24,0,0,829
2018-07-25,0,0,815
2018-07-26,0,0,823
2018-07-27,0,0,817
2018-07-28,0,0,799
2018-07-29,0,0,817
2018-07-30,0,0,819
2018-07-31,0,0,821
2018-08-01,0,0,833
2018-08-02,0,0,794
2018-08-03,0,0,806
2018-08-04,0,0,817
2018-08-05,0,0,825
2018-08-06,0,0,796
2018-08-07,0,0,798
2018-08-08,0,0,809
2018-08-09,0,0,831
2018-08-10,0,0,800
2018-08-11,0,0,797
2018-08-12,0,0,801
2018-08-13,0,0,809
2018-08-14,0,0,810
2018-08-15,0,0,800
2018-08-16,0,0,786
2018-08-17,0,0,797
2018-08-18,0,0,798
2018-08-19,0,0,802
2018-08-20,0,0,800
2018-08-21,0,0,805
2018-08-22,0,0,818
2018-08-23,0,0,805
2018-08-24,0,0,806
2018-08-25,0,0,784
2018-08-26,0,0,772
2018-08-27,0,0,790
2018-08-28,0,0,797
2018-08-29,0,0,791
2018-08-30,0,0,806
2018-08-31,0,0,807
2018-09-01,0,0,788
2018-09-02,0,0,777
2018-09-03,0,0,814
2018-09-04,0,0,808
2018-09-05,0,0,790
2018-09-06,0,0,778
2018-09-07,0,0,789
2018-09-08,0,0,791
2018-09-09,0,0,794
2018-09-10,0,0,781
2018-09-11,0,0,792
2018-09-12,0,0,790
2018-09-13,0,0,782
2018-09-14,0,0,788
2018-09-15,0,0,775
2018-09-16,0,0,794
2018-09-17,0,0,772
2018-09-18,0,0,781
2018-09-19,0,0,780
2018-09-20,0,0,808
2018-09-21,0,0,786
2018-09-22,0,0,785
2018-09-23,0,0,803
2018-09-24,0,0,788
2018-09-25,0,0,791
2018-09-26,0,0,779
2018-09-27,0,0,783
2018-09-28,0,0,794
2018-09-29,0,0,803
2018-09-30,0,0,787
2018-10-01,0,0,785
2018-10-02,0,0,785
2018-10-03,0,0,791
2018-10-04,0,0,794
2018-10-05,0,0,795
2018-10-06,0,0,793
2018-10-07,0,0,779
2018-10-08,0,0,819
2018-10-09,0,0,806
2018-10-10,0,0,794
2018-10-11,0,0,781
2018-10-12,0,0,787
2018-10-13,0,0,790
2018-10-14,0,0,788
2018-10-15,0,0,780
2018-10-16,0,0,801
2018-10-17,0,0,797
2018-10-18,0,0,787
2018-10-19,0,0,788
2018-10-20,0,0,798
2018-10-21,0,0,780
2018-10-22,0,0,797
2018-10-23,0,0,796
2018-10-24,0,0,796
2018-10-25,0,0,805
2018-10-26,0,0,780
2018-10-27,0,0,796
2018-10-28,0,0,805
2018-10-29,0,0,802
2018-10-30,0,0,770
2018-10-31,0,0,802
2018-11-01,0,0,805
